ID,y
3612,110.005486
3614,98.013695
3615,95.033875
3617,100.98588
3618,111.51231
3619,110.7396
3620,108.7975
3621,96.3258
3625,105.061935
3626,102.850586
3630,102.412186
3631,106.956535
3632,96.32245
3633,93.51811
3634,109.92375
3637,98.42039
3639,93.801056
3640,108.46755
3641,92.93658
3644,111.685455
3645,99.06932
3646,93.49409
3647,92.54495
3648,110.504555
3653,112.78148
3654,100.02999
3655,109.418365
3659,102.15568
3660,97.66956
3662,107.20535
3666,101.2992
3668,99.56587
3671,99.679794
3673,94.964096
3674,105.22806
3675,96.59087
3681,94.38159
3682,113.46627
3686,105.17968
3687,94.2784
3692,79.26851
3695,109.8238
3696,97.984825
3699,108.888565
3705,116.8743
3707,80.47325
3708,95.58389
3709,111.88522
3710,97.3795
3712,97.33375
3715,113.27822
3716,95.27685
3720,103.82336
3722,80.47325
3726,92.33563
3728,98.346275
3729,114.461845
3731,103.99481
3735,109.94327
3736,100.17026
3739,102.65471
3741,111.03678
3743,106.42232
3744,95.84848
3745,113.90565
3746,103.37673
3751,97.72666
3753,95.76953
3760,112.25297
3761,96.86347
3762,108.153564
3763,93.997086
3765,93.28086
3768,109.21914
3769,93.99463
3770,94.6541
3773,111.38373
3774,100.909195
3776,97.09799
3778,95.57343
3779,109.430084
3780,95.863655
3781,101.77047
3782,104.20546
3783,110.16183
3784,102.155975
3786,92.92621
3789,102.941635
3790,98.096275
3793,110.27316
3795,112.90674
3797,96.148056
3798,117.761086
3800,108.7505
3804,100.45591
3810,99.35862
3815,112.91024
3816,100.45591
3818,105.64532
3824,110.14087
3828,101.88637
3830,109.30799
3831,96.354256
3832,77.8389
3834,113.59503
3835,96.5092
3836,108.6705
3838,96.02823
3839,116.950874
3840,111.11446
3845,94.656075
3846,109.79881
3847,96.29053
3849,77.60633
3853,107.17398
3855,106.600235
3856,97.61731
3864,83.94176
3865,99.176414
3866,114.478165
3867,106.049675
3868,108.7505
3869,95.448364
3871,96.28263
3875,109.4188
3876,98.554634
3878,92.47125
3879,111.13403
3881,108.7505
3883,104.33717
3884,96.4357
3886,109.197235
3890,101.616516
3893,107.80489
3897,100.81434
3901,96.19383
3902,105.68873
3913,105.95045
3914,93.91448
3916,92.857414
3917,111.39129
3924,102.29023
3925,94.61152
3928,95.021255
3929,113.87572
3932,94.845764
3933,108.46021
3934,79.38863
3935,93.636375
3936,97.85199
3937,108.26201
3938,89.877716
3939,102.11938
3943,92.00462
3944,110.36421
3945,111.04632
3946,100.66418
3947,108.478065
3948,96.49506
3949,110.795975
3950,95.38246
3951,103.640755
3952,92.92192
3953,99.66464
3961,114.648186
3962,92.93755
3966,97.78591
3967,107.86581
3968,101.807
3969,111.75319
3970,101.394394
3971,100.35691
3973,98.270645
3974,111.22784
3975,114.10364
3977,94.89183
3979,104.34425
3985,104.60262
3986,108.64308
3988,101.80857
3991,94.07121
3992,105.596794
3993,104.09831
3994,98.04786
3995,114.43245
4005,103.36659
4007,97.27123
4008,109.06218
4009,98.36248
4010,106.42282
4011,79.04628
4012,95.63417
4013,102.19619
4015,103.414215
4016,104.76385
4018,101.92576
4025,95.204124
4026,102.67564
4028,108.38132
4029,97.23679
4031,97.8164
4032,111.36397
4033,97.80957
4034,107.109314
4037,102.526184
4038,105.29136
4039,95.11691
4041,95.63816
4042,103.93505
4043,96.75573
4044,108.46021
4045,92.58792
4046,107.060646
4047,95.88511
4048,101.71552
4049,105.44902
4051,93.07052
4052,112.95012
4058,103.46444
4062,113.4806
4064,106.12732
4067,97.21141
4068,77.85667
4070,101.162895
4072,118.756645
4074,110.79672
4075,95.90505
4076,109.66686
4077,96.02246
4078,104.09321
4080,108.46021
4082,100.970276
4085,92.557594
4086,101.089005
4088,102.67564
4089,99.01429
4092,77.471436
4094,100.1184
4095,109.78149
4096,100.615776
4097,109.6738
4102,103.1604
4105,105.849205
4107,110.32319
4111,101.81422
4112,103.37935
4113,93.68952
4114,105.564064
4115,94.8728
4116,108.58247
4117,97.0759
4118,94.48831
4119,108.16342
4120,94.48714
4122,79.58752
4125,92.789665
4126,111.35914
4129,110.01308
4134,107.54733
4137,93.15442
4141,99.48518
4142,99.23867
4144,98.777626
4145,102.29023
4146,105.35044
4150,97.96692
4151,80.69484
4154,97.21141
4156,92.52591
4157,105.38863
4159,104.76385
4160,94.91435
4161,108.62096
4168,95.42259
4171,107.92437
4172,109.75375
4173,98.21638
4175,92.288345
4176,108.46021
4177,98.777626
4178,100.37474
4179,105.59666
4181,104.68663
4183,97.23679
4184,107.67857
4185,92.05982
4186,111.62266
4188,103.2595
4190,112.041504
4192,92.84258
4193,104.821594
4194,110.52218
4195,105.387985
4196,78.13079
4202,97.95919
4203,99.6563
4208,90.15751
4209,111.60698
4210,99.60812
4211,106.58055
4212,117.22746
4214,105.80562
4215,95.17966
4216,103.797386
4217,92.67131
4219,93.15534
4222,108.26201
4224,77.354195
4231,106.58032
4232,97.23679
4234,101.17784
4236,98.777626
4237,104.586426
4240,97.15542
4242,99.34208
4243,92.91634
4247,93.052185
4248,115.21956
4249,100.5652
4254,105.44533
4263,93.20088
4265,113.72721
4267,108.7934
4268,111.39192
4271,108.67829
4272,99.292046
4273,108.11341
4274,95.8582
4276,92.71387
4278,98.967384
4280,95.72336
4281,111.05927
4283,100.772644
4284,110.25908
4285,110.43263
4286,106.584465
4287,98.07571
4288,118.46848
4289,94.6953
4290,86.77426
4293,95.0455
4296,111.12582
4297,94.27658
4299,94.07418
4303,108.366
4310,101.28229
4312,104.093544
4318,105.402916
4320,104.7624
4322,100.237564
4323,113.93409
4325,106.48863
4326,111.00264
4328,110.56848
4330,108.40153
4332,111.96963
4333,100.78788
4335,98.78885
4336,100.36747
4338,104.751335
4341,95.20958
4342,104.4065
4344,103.63812
4347,95.40426
4348,105.59561
4351,106.82886
4352,96.2532
4353,99.00063
4355,105.23938
4356,92.557594
4359,104.0955
4360,98.00531
4361,96.93349
4364,100.34659
4365,103.64883
4368,99.60328
4372,93.05663
4374,91.7857
4376,93.871056
4377,111.8572
4380,93.85328
4383,104.51768
4384,94.782104
4385,99.365105
4389,96.21822
4391,93.42796
4392,106.09549
4393,90.90151
4395,95.64727
4396,110.48402
4398,111.1564
4399,109.80273
4401,90.27823
4406,100.807594
4408,105.84269
4412,105.59561
4415,102.05408
4418,105.81525
4419,91.7857
4420,77.81716
4422,109.91244
4423,91.7857
4425,96.34614
4428,101.006744
4431,109.091675
4434,104.28135
4436,96.84937
4437,111.526184
4439,116.906456
4440,98.62715
4441,109.731224
4444,100.51406
4445,105.908516
4446,93.85942
4447,110.59929
4452,109.42186
4456,106.785645
4457,92.861465
4458,98.760864
4460,92.557594
4461,116.62326
4462,97.04122
4465,103.49753
4466,103.003914
4468,98.17057
4469,107.93781
4472,108.107635
4475,93.422226
4478,96.737885
4479,113.484665
4480,94.262405
4483,79.96791
4484,94.76002
4485,108.18494
4486,101.394394
4488,100.42739
4489,111.602554
4490,95.82608
4491,98.94765
4492,94.0335
4493,106.54656
4494,96.168655
4495,99.55671
4498,77.68026
4499,92.20688
4500,103.08743
4503,106.04086
4505,103.25378
4506,96.81934
4507,93.9605
4508,105.402916
4510,110.04856
4511,91.352
4513,102.74118
4516,80.78097
4519,93.824684
4521,106.26044
4531,92.758286
4532,77.62927
4533,103.99341
4534,104.534035
4536,105.402916
4537,92.861465
4539,95.55654
4542,103.9741
4545,93.16994
4549,90.934364
4551,98.719376
4554,101.986824
4556,105.10581
4559,112.27836
4561,112.096565
4562,108.321724
4566,111.48727
4569,93.58522
4570,110.48402
4573,94.06459
4574,101.90441
4575,98.3087
4577,92.72773
4578,109.83568
4580,99.701416
4582,99.15238
4583,109.91244
4585,94.984276
4587,105.402916
4595,92.72901
4596,105.56669
4601,101.012344
4602,110.095024
4603,93.27131
4605,101.20404
4606,96.88592
4607,110.92597
4608,94.66534
4610,95.569664
4613,108.821556
4617,95.557755
4618,111.44308
4619,91.8025
4620,95.61521
4622,96.97558
4625,92.557594
4626,105.402916
4627,95.62478
4629,84.472
4631,90.13494
4633,105.402916
4634,111.426994
4635,95.13193
4639,97.66479
4640,105.87867
4642,105.5664
4644,98.862274
4646,105.402916
4647,99.45717
4648,79.25604
4649,93.13073
4650,110.84823
4655,90.934364
4660,94.063286
4661,112.506386
4662,91.8319
4663,113.12324
4665,97.29687
4666,111.69668
4667,105.26541
4668,93.15486
4670,94.50039
4671,103.19121
4672,100.31105
4673,106.12295
4675,108.467834
4676,95.42094
4677,110.07056
4680,97.301735
4682,96.379906
4683,107.486824
4685,105.59561
4686,93.353775
4688,109.901184
4690,102.56799
4692,109.14137
4693,93.40808
4697,91.150314
4700,106.29692
4702,108.80544
4707,117.50413
4708,92.32225
4710,83.10544
4716,103.74869
4717,96.23034
4718,94.709946
4720,95.91399
4721,80.02307
4723,98.13521
4726,110.94152
4727,91.68346
4729,96.28969
4731,97.92746
4732,106.28322
4735,105.01256
4736,106.4531
4737,93.27131
4738,108.40714
4739,111.80774
4744,106.4822
4747,94.97687
4749,108.885796
4750,92.32225
4752,110.36421
4755,101.64068
4756,106.93914
4757,111.50836
4758,95.44732
4759,106.26655
4763,97.30947
4764,107.614395
4765,95.065605
4766,94.10534
4767,100.85016
4769,111.14536
4770,95.965454
4771,79.47848
4772,104.69645
4774,110.52218
4776,102.247116
4777,107.273094
4778,101.87792
4780,96.01828
4784,96.702126
4786,103.19435
4787,77.81716
4788,96.082306
4789,110.36421
4791,104.446465
4792,94.81627
4795,109.26542
4796,89.92952
4803,92.76258
4805,92.49056
4807,94.57303
4809,97.923546
4816,92.88617
4817,82.30359
4818,90.54231
4820,94.73982
4821,105.121086
4823,110.265884
4824,97.88852
4825,113.1955
4829,94.72356
4830,97.95919
4831,110.28122
4833,103.89196
4836,92.459625
4837,109.901184
4838,93.921455
4840,96.650986
4841,80.290924
4842,90.23903
4843,107.92125
4844,94.02303
4849,108.64542
4851,101.23145
4852,95.06072
4858,93.75322
4860,97.95919
4863,111.56251
4864,96.83981
4865,110.52194
4867,97.393814
4868,96.71077
4869,110.13818
4873,93.138626
4875,102.63546
4876,109.392006
4877,98.79128
4878,109.87857
4880,77.52418
4886,112.85421
4888,107.48903
4889,93.09998
4890,108.425415
4893,96.418915
4895,96.10709
4896,102.20065
4899,94.46852
4901,100.21423
4902,110.775215
4903,96.03856
4904,110.36421
4910,92.821335
4912,92.244026
4915,97.07657
4916,106.77019
4917,100.47157
4920,104.69645
4927,105.75575
4928,95.49901
4931,107.55668
4934,93.164276
4936,95.1572
4939,109.238495
4942,111.043724
4943,97.41019
4944,106.034775
4945,96.619545
4947,107.51501
4948,90.832245
4951,94.05586
4952,110.36421
4953,93.602425
4956,96.03856
4957,115.69146
4958,102.39514
4960,95.67568
4968,94.43199
4969,104.13099
4971,107.8804
4973,111.06917
4975,111.542206
4976,96.1147
4978,94.7321
4979,97.92419
4982,97.127144
4983,102.24373
4984,98.56314
4985,117.50413
4986,102.97818
4987,113.97276
4988,99.99855
4994,97.49481
4995,93.973526
5002,80.62629
5004,94.62971
5005,104.09132
5006,98.517006
5007,107.127525
5009,110.63389
5011,111.06917
5014,105.397385
5015,104.51178
5018,98.03482
5019,112.28993
5020,93.87789
5021,104.442314
5022,93.02333
5023,99.56814
5025,97.13911
5032,103.86844
5034,92.99821
5036,92.51579
5038,95.43887
5039,110.02373
5046,99.067055
5049,112.28993
5051,92.1686
5052,93.56337
5053,110.52218
5054,96.424904
5055,92.60118
5057,92.84456
5059,94.453705
5062,99.79424
5063,111.88495
5065,112.01368
5069,94.62199
5071,98.518166
5074,108.082344
5075,92.978065
5076,93.120865
5077,77.85667
5079,106.75327
5080,96.49622
5081,109.97261
5083,104.90156
5088,108.25524
5089,93.77719
5093,100.66356
5094,104.31794
5095,94.98898
5099,105.73718
5101,111.23423
5103,104.8717
5104,94.3614
5105,104.16516
5107,93.63679
5108,105.0844
5109,95.2051
5111,97.66439
5112,110.2937
5113,98.94824
5114,102.653694
5115,94.90562
5118,92.72639
5122,96.424904
5123,80.48471
5125,93.540474
5127,107.08678
5128,98.60154
5129,115.07976
5132,98.517006
5134,110.57131
5135,95.52135
5137,108.2591
5142,94.45929
5143,102.07395
5144,94.23507
5148,94.765396
5149,92.630844
5150,102.29023
5154,77.81716
5155,97.08664
5159,93.4629
5164,94.180374
5165,117.00648
5166,90.80216
5167,106.1035
5169,108.46124
5171,90.39556
5172,110.16367
5176,96.47287
5184,104.605194
5185,106.52536
5186,103.489555
5188,102.886696
5189,105.12576
5190,97.1411
5191,117.00648
5193,110.01308
5196,93.0025
5199,80.56794
5200,108.46299
5203,97.93547
5204,112.531296
5205,98.10514
5207,97.161865
5208,99.28978
5212,97.50865
5214,95.950645
5218,97.75688
5220,100.66135
5222,92.89874
5224,95.44916
5225,104.7114
5227,109.915886
5229,107.08819
5232,92.93971
5233,119.83934
5234,102.93717
5237,110.30693
5239,110.707306
5240,93.86959
5241,114.409004
5244,94.08107
5248,110.870056
5251,91.681946
5253,92.34525
5255,97.56978
5256,97.151726
5257,92.83116
5259,98.07449
5260,107.464066
5266,93.496155
5268,97.75
5275,109.97261
5276,102.90807
5277,95.75563
5279,95.27541
5280,107.87414
5281,92.0968
5283,104.19733
5284,79.76941
5285,93.849174
5286,103.10431
5287,98.67447
5289,90.86685
5290,110.01308
5292,109.66584
5293,98.65047
5294,104.01862
5297,93.50012
5299,100.56897
5302,93.54288
5305,79.60088
5306,95.1303
5308,99.36177
5309,95.89649
5310,116.69146
5312,109.82659
5316,107.11475
5317,97.2137
5319,80.48471
5320,96.97856
5323,96.90264
5329,99.908455
5331,109.28289
5334,106.37856
5336,110.72761
5338,103.866394
5341,105.74662
5345,95.49348
5348,97.76578
5349,112.9228
5355,110.23668
5356,96.85603
5360,109.30371
5362,105.136215
5364,105.03892
5366,105.95357
5367,96.763695
5368,93.68767
5370,96.91468
5371,77.81716
5373,106.36688
5375,110.30693
5376,97.37057
5378,105.142815
5379,101.951454
5383,95.83588
5384,100.520836
5389,113.31822
5391,78.26612
5393,111.63086
5395,109.723434
5397,109.48874
5398,96.80068
5399,113.95971
5401,119.070816
5402,96.518845
5403,113.55275
5404,95.9042
5407,78.13079
5408,94.56115
5413,110.001076
5414,99.758705
5417,97.20486
5418,109.66584
5420,108.14608
5421,94.2734
5424,95.80093
5425,112.531296
5426,102.13147
5429,111.90481
5431,95.67056
5437,104.95686
5440,92.641716
5444,108.190735
5446,104.92157
5447,103.197845
5451,96.93342
5452,105.8185
5455,102.93717
5456,95.99862
5458,92.331215
5459,100.482445
5460,94.28713
5462,97.26127
5463,106.7156
5464,91.17624
5465,111.23197
5466,98.63788
5467,104.58196
5468,106.588196
5469,112.07307
5472,94.23329
5474,94.980675
5475,93.3218
5476,96.757126
5479,107.03224
5480,112.95012
5482,107.03932
5485,91.68816
5486,119.070816
5488,79.6064
5495,107.08819
5496,100.63293
5497,111.973045
5499,109.64997
5503,91.65501
5504,94.27314
5507,98.21638
5509,104.694626
5511,94.418755
5512,109.026634
5516,110.771194
5517,94.63207
5518,104.257164
5521,94.349754
5522,106.42055
5527,102.46854
5528,97.41056
5529,105.12576
5532,103.62045
5533,105.66068
5535,105.024574
5536,101.65418
5540,94.28857
5547,93.429405
5548,111.1199
5550,77.6247
5551,95.41491
5554,109.85158
5555,95.46263
5559,109.29719
5560,90.400536
5561,109.65587
5562,98.12269
5563,110.13297
5565,83.83118
5566,100.8378
5567,103.51878
5568,94.74624
5572,97.38662
5574,95.45719
5576,100.11672
5579,111.86086
5580,84.15668
5581,90.813416
5583,95.92014
5584,109.87924
5586,109.07604
5587,94.77574
5589,103.21483
5591,106.7711
5592,96.23047
5593,106.70395
5594,96.32384
5595,85.68018
5596,109.901184
5597,103.907234
5598,116.166084
5599,96.619545
5602,114.17666
5603,96.32384
5605,94.40409
5607,93.9173
5608,95.11151
5609,94.45014
5610,94.8728
5612,95.17262
5613,105.12576
5614,95.86042
5616,94.68481
5621,94.54596
5623,98.47223
5628,113.4966
5629,96.05122
5631,111.97184
5633,100.005035
5638,103.19992
5639,95.108315
5640,100.23768
5645,97.84265
5646,80.00095
5649,96.031
5653,103.508705
5655,115.04806
5656,94.23848
5658,94.64111
5662,117.57009
5663,92.48236
5667,93.5555
5670,96.619545
5671,102.33508
5672,95.65658
5673,104.63359
5674,92.49923
5675,103.36033
5676,94.32591
5679,112.95012
5683,108.36608
5687,96.0721
5688,77.336105
5690,98.81473
5691,112.71465
5692,97.53212
5693,107.917534
5694,93.96319
5697,108.492226
5698,92.77172
5699,111.22784
5704,96.61229
5707,112.95012
5709,97.08302
5710,92.57471
5714,94.474266
5718,94.38306
5721,95.172905
5723,95.14749
5724,111.79702
5725,92.32225
5726,102.47278
5729,99.40997
5730,104.257164
5731,97.37964
5733,77.251595
5736,93.29182
5741,111.66871
5745,111.17979
5747,94.77766
5748,113.4282
5750,112.40963
5751,107.17017
5752,95.83256
5754,95.20413
5755,94.86862
5757,101.67782
5758,116.4485
5760,108.776146
5762,105.20139
5766,106.427185
5768,97.304245
5769,118.714745
5770,99.33162
5771,110.839676
5772,92.311295
5773,102.64022
5774,96.58034
5776,94.12298
5777,111.22784
5778,94.22928
5780,110.02373
5782,92.413635
5783,77.70212
5784,98.00492
5786,95.74444
5788,93.87408
5789,98.9919
5790,94.5633
5791,106.87338
5793,100.37732
5794,97.16003
5796,117.78732
5797,95.54731
5801,97.24472
5803,96.0721
5804,104.086494
5805,95.18274
5806,77.38885
5808,109.24851
5813,94.74647
5815,97.39485
5816,106.47656
5822,98.672806
5823,111.22784
5825,107.60669
5827,109.524635
5829,102.63787
5830,97.78523
5831,96.35381
5832,97.00343
5833,109.24851
5837,114.25129
5838,92.41816
5839,95.80997
5842,100.23768
5844,108.628944
5845,95.08685
5846,107.04401
5848,77.43984
5850,108.42295
5851,92.96332
5853,97.304245
5854,105.63109
5858,100.23768
5860,112.44413
5864,104.032646
5866,96.36739
5867,112.95012
5868,95.574646
5869,112.23514
5870,93.1481
5871,109.34485
5874,115.76731
5876,110.17261
5877,90.203476
5878,95.05014
5879,112.273026
5880,100.22604
5884,92.589714
5886,110.762825
5890,99.72498
5896,96.48505
5897,104.963844
5898,97.304245
5901,104.79398
5903,110.52218
5906,94.8728
5908,112.95012
5909,92.45771
5910,105.12576
5911,92.490005
5912,105.02201
5914,115.76731
5919,111.06917
5924,96.38667
5926,94.8931
5929,104.011536
5930,99.81218
5932,92.481834
5933,111.44335
5934,93.27488
5935,109.91554
5936,93.94583
5937,110.28673
5938,95.72137
5939,105.88711
5942,100.2473
5943,92.5816
5944,100.32591
5946,110.795975
5951,93.671074
5953,103.00198
5954,95.11274
5957,105.83657
5961,101.28847
5962,102.19619
5964,78.91161
5965,98.22999
5968,114.51682
5969,95.28108
5974,94.51879
5975,95.49352
5978,80.155594
5981,104.257164
5982,94.99783
5983,100.41037
5989,106.187515
5991,92.80432
5992,98.716835
5995,99.99848
5996,105.23066
5997,110.62578
5998,95.78239
5999,76.13885
6001,109.96178
6002,94.46388
6003,97.5592
6004,95.11274
6006,105.9188
6007,94.32568
6011,100.070526
6012,109.91034
6014,92.490005
6015,105.65058
6016,94.50253
6017,111.53905
6018,97.304245
6024,94.309006
6025,103.642044
6026,112.03264
6028,107.95815
6029,77.29842
6030,98.961784
6036,114.51682
6040,95.18274
6041,110.882034
6042,93.96981
6044,96.84322
6045,106.87338
6047,103.44689
6048,101.05759
6049,95.21988
6051,116.26751
6052,98.47332
6053,90.54231
6054,109.21527
6058,97.79692
6059,98.190895
6062,97.033165
6063,117.814644
6064,106.93104
6065,95.18274
6067,101.468666
6068,110.88971
6070,105.27187
6071,109.27387
6072,110.762825
6080,110.762825
6081,93.35896
6084,103.78776
6087,93.003296
6089,104.20895
6092,110.762825
6094,94.11086
6095,109.901184
6097,110.85282
6100,100.371414
6104,109.26735
6105,95.90963
6106,102.348656
6107,80.962616
6108,95.51481
6109,110.762825
6110,93.667
6114,110.762825
6116,93.78515
6117,97.31114
6118,93.4638
6123,78.60794
6125,110.52218
6128,101.99745
6130,104.1716
6132,105.55704
6137,79.06759
6139,111.25611
6140,96.52112
6141,110.14359
6142,105.109665
6144,102.79453
6145,94.710335
6146,98.095955
6149,92.212
6156,93.820984
6159,111.696655
6160,96.52112
6162,104.4618
6164,101.68236
6165,92.05263
6168,78.12179
6169,109.24851
6170,98.59738
6171,105.45574
6172,92.45561
6173,107.29423
6176,99.30403
6177,92.99025
6178,95.35005
6180,96.04913
6181,106.56188
6182,96.77577
6185,93.5974
6186,110.20192
6188,107.288216
6189,96.96936
6192,103.78776
6193,93.21532
6194,106.87338
6195,98.51091
6196,118.84277
6197,93.39598
6201,110.013245
6202,94.53915
6203,94.454124
6204,95.864586
6207,117.04861
6209,96.96108
6210,96.710594
6211,111.84011
6213,111.62441
6216,92.43281
6217,92.591675
6219,95.17262
6222,77.38885
6223,109.40962
6235,97.71409
6240,98.08406
6242,93.388275
6247,92.49923
6251,111.22554
6254,113.59558
6255,93.66494
6260,104.99973
6261,93.79662
6262,100.24667
6264,113.94257
6269,109.423676
6271,100.733246
6275,109.95611
6276,93.273445
6278,104.72742
6279,111.317535
6281,113.72573
6284,91.57735
6286,97.2026
6287,77.56956
6288,94.26765
6292,97.8106
6293,95.23477
6295,97.1341
6298,105.12591
6300,107.72364
6304,106.429245
6308,104.73821
6310,94.47447
6312,110.762825
6320,97.37964
6324,93.54974
6325,108.25075
6330,102.7525
6336,108.64238
6340,103.77401
6341,97.71409
6342,102.738075
6344,98.2533
6345,106.34718
6347,111.1199
6348,96.12472
6349,105.12591
6351,77.68183
6353,108.320305
6354,95.01142
6357,92.39867
6358,100.58248
6360,102.14104
6363,113.4966
6364,91.352
6368,110.15905
6370,94.94649
6371,95.93082
6377,101.78629
6379,96.68128
6381,93.4958
6382,77.68183
6383,110.922005
6388,110.41641
6390,107.39224
6392,102.63787
6393,100.13528
6395,91.57755
6398,105.75259
6401,77.38885
6402,95.33493
6403,109.11812
6405,97.035866
6406,90.70138
6407,111.33195
6409,105.382256
6411,92.7307
6413,94.522095
6416,96.83282
6417,104.35425
6418,93.2306
6419,118.604385
6420,106.850716
6426,104.3079
6429,96.33234
6430,94.05885
6431,109.11812
6432,96.96108
6434,100.31978
6437,111.97486
6438,93.40361
6439,104.0824
6440,93.0108
6441,94.47149
6442,108.66733
6443,97.58979
6445,94.76075
6448,113.05423
6450,105.29389
6453,97.39949
6455,102.612885
6457,96.74667
6458,98.535515
6461,96.76172
6464,111.14023
6467,97.04341
6469,103.38551
6470,80.062614
6471,97.942055
6473,107.91578
6474,93.408455
6479,95.36021
6481,100.08638
6484,110.107285
6495,90.67615
6496,107.04001
6505,105.21784
6506,91.60289
6508,98.86299
6509,93.63702
6510,107.32423
6512,106.88849
6513,96.50303
6514,107.157234
6515,91.83867
6519,94.420685
6521,98.39747
6523,77.69825
6525,103.3643
6526,97.40573
6528,93.35852
6529,99.243866
6531,109.2749
6533,102.29023
6534,93.26871
6535,110.900085
6536,92.76995
6537,112.7902
6540,92.44713
6541,110.922005
6547,104.80958
6548,100.323586
6551,109.74303
6553,105.276146
6555,103.78776
6556,97.14202
6561,77.46199
6564,94.29093
6565,110.900085
6568,97.55609
6569,108.66733
6573,102.17532
6574,97.187
6577,112.38086
6579,113.4966
6581,95.55106
6582,109.301155
6585,101.118065
6586,94.19799
6589,107.21004
6590,76.7829
6593,101.18491
6594,110.50459
6595,90.5481
6599,94.4494
6600,94.991554
6601,110.978836
6602,91.352
6603,113.05423
6604,97.54254
6607,107.90751
6608,111.4246
6609,93.410065
6611,95.13684
6613,108.66733
6614,96.88893
6616,100.08893
6617,108.66733
6618,95.00348
6619,102.80691
6621,103.78776
6627,102.635086
6629,111.81795
6631,77.43984
6634,95.9078
6636,96.29597
6638,97.55609
6639,108.66733
6641,111.33195
6642,99.544815
6651,116.313156
6654,77.675255
6657,95.56427
6663,95.41606
6665,102.04746
6666,97.026054
6668,94.63721
6669,103.78776
6670,98.57742
6671,101.36394
6673,96.96565
6675,95.865746
6676,77.68183
6677,94.07477
6679,95.82097
6680,107.81391
6681,107.32423
6685,106.98756
6688,94.860306
6689,90.0152
6690,96.46929
6692,108.66733
6693,92.91599
6694,95.484314
6698,118.73748
6699,93.392685
6700,107.40092
6701,96.74667
6702,113.030525
6704,90.0152
6707,105.51664
6712,110.35877
6713,91.73358
6715,108.50859
6721,105.20951
6722,95.17262
6723,108.89815
6724,93.37235
6725,118.52343
6731,109.52267
6735,88.60343
6736,105.03752
6737,107.396835
6738,98.6679
6739,100.17647
6741,101.47351
6743,98.04687
6745,94.63721
6747,108.49903
6749,92.500824
6750,108.34295
6751,114.78719
6752,106.50418
6753,108.66733
6755,107.18745
6756,93.42644
6757,103.26109
6759,110.481834
6761,93.07325
6763,97.942055
6764,118.714745
6765,101.875114
6766,111.77499
6768,105.9188
6771,90.0152
6773,93.45006
6774,99.23941
6778,108.515045
6779,96.16943
6781,96.15835
6784,106.626465
6786,100.6216
6787,96.47696
6790,98.73697
6793,103.36622
6795,108.66733
6798,110.938194
6806,95.69268
6807,95.23817
6810,93.768654
6815,102.284836
6816,91.616035
6817,97.86682
6818,92.51407
6819,103.44689
6820,97.87407
6822,94.27606
6823,116.166084
6824,109.05061
6825,94.273346
6828,77.39632
6829,114.96854
6831,102.70786
6832,93.45391
6833,111.79522
6834,96.272964
6836,105.12063
6837,111.06917
6838,94.1113
6840,100.356316
6843,92.55848
6845,92.508026
6846,96.128105
6847,110.20172
6851,101.649
6852,97.526344
6853,102.142
6858,104.29638
6861,111.01406
6863,110.978836
6864,78.13079
6865,96.92492
6866,110.30693
6867,102.65967
6868,102.16495
6869,93.30031
6870,109.05061
6874,101.30582
6875,96.96192
6877,105.9188
6878,99.08929
6880,94.13453
6883,104.33727
6884,93.91412
6886,94.9921
6890,99.903145
6893,104.48154
6894,90.55136
6899,105.9188
6900,93.528946
6904,92.831795
6905,106.91923
6906,95.38252
6910,95.02948
6912,103.05308
6913,112.62662
6920,93.09211
6922,96.77728
6923,108.66733
6926,95.692566
6927,102.60199
6928,92.26242
6931,116.293526
6933,91.820145
6936,90.93625
6937,109.97261
6939,94.59068
6941,101.43871
6942,105.21163
6943,91.490685
6944,102.32257
6945,90.98605
6946,104.57968
6947,117.58242
6949,109.480835
6951,106.86073
6953,103.43551
6954,93.509926
6955,106.01748
6963,109.49019
6964,94.8308
6966,100.08711
6968,93.316025
6970,106.56188
6972,108.81455
6976,107.15674
6978,110.30693
6981,95.122185
6985,109.411446
6986,94.77944
6987,109.37773
6989,100.90535
6991,116.166084
6993,111.824615
6994,96.45201
6995,107.75296
6996,92.98823
6997,111.80699
6998,80.99319
7001,108.073
7003,110.1528
7006,90.64134
7008,91.29139
7010,90.63599
7011,98.23701
7012,93.27776
7013,93.943726
7014,108.63015
7017,100.90942
7018,93.62851
7019,91.59776
7023,92.172615
7024,102.19817
7025,93.53641
7026,109.61182
7027,92.794525
7028,113.359184
7030,108.66733
7031,99.580315
7033,104.69837
7036,94.53529
7037,94.79065
7039,93.98273
7044,94.288124
7045,111.06917
7046,106.24555
7049,93.21094
7050,92.097786
7051,106.56188
7054,108.71606
7055,94.17501
7057,91.56027
7060,105.9188
7061,97.304245
7063,93.19989
7064,109.59265
7067,94.13453
7071,99.524605
7074,105.84145
7075,92.598755
7078,111.06917
7079,89.978874
7080,101.9957
7081,97.24481
7082,110.52218
7083,95.81767
7085,91.49954
7092,103.44689
7094,91.29777
7100,92.70232
7101,103.64084
7102,110.30693
7104,109.63908
7105,97.304245
7106,97.39169
7107,100.5304
7108,77.40778
7109,92.61162
7110,109.97261
7112,95.32566
7113,107.21005
7114,104.29153
7116,110.36421
7117,101.305305
7118,98.24831
7120,92.57267
7121,103.15963
